"KOD";"CODESTART";"CODEEND";"CS";"RINGM";"MAGE";"FAGE";"X4CAT";"MTARS";"MMASS";"FMASS";"FTARS";"FRING";"EPP";"LD";"EPC";"BOX";"BOX.ID";"YEAR";"GS";"FAGE2";"Brood.size";"Number.of.EPY";"procent";"TEMP_BROOD14_mean";"PRCP_BROOD14_sum";"TEMP_BROOD14_min";"TEMP_BROOD14_max";"TEMP_BROOD14_var";"PRCP_BROOD14_min";"PRCP_BROOD14_max";"PRCP_BROOD14_var";"TEMP_BROOD30_mean";"PRCP_BROOD30_sum";"TEMP_BROOD30_min";"TEMP_BROOD30_max";"TEMP_BROOD30_var";"PRCP_BROOD30_min";"PRCP_BROOD30_max";"PRCP_BROOD30_var";"PCA14_2";"PCA14_1";"PCA30_1";"PCA30_2"
"FK40A2015";2015106;2015120;NA;"1EX15411";"P2";"2";"OY";10.4;17;11.4;17;"1ET96572";"WPY";30;0;"FK40A";"";2015;NA;"";NA;NA;NA;7.27333333333333;12.7;3.8;10.9;3.26495238095238;0;7.2;3.94266666666667;5.83548387096774;28.2;1.8;10.9;5.59303225806452;0;8;4.10556989247312;-0.155934462602182;0.0702855181569275;-0.879096862166741;-0.713037363662576
"AN1A2015";2015107;2015121;10;"1EX30029";"2";"2";"YY";12.2;17.4;11.7;16.23;"1EX30030";"WPY";31;0;"AN1A";"";2015;NA;"";NA;NA;NA;7.28;14;3.8;10.9;3.25171428571429;0;7.2;3.97238095238095;5.94838709677419;29.9;1.8;10.9;5.30324731182796;0;8;4.09569892473118;-0.0859220478895842;0.106204344142374;-0.847022535464564;-0.795341529232963
"RON28B2015";2015108;2015122;10;"1EX14426";"2";"2";"YY";11.1;17.9;10.4;15.3;"1ET96573";"EPP";32;1;"RO28B";"";2015;NA;"";NA;NA;NA;7.42;14.2;5.4;10.9;2.50171428571429;0;7.2;3.95695238095238;6.05483870967742;30.4;1.8;10.9;4.91789247311828;0;8;4.07161290322581;-0.375243967272077;0.538921914042073;-0.865953027787415;-0.897845113744819
"FK16D2015";2015108;2015122;9;"1EX15359";"P2";"P2";"OO";11.5;16.7;11.1;16.7;"1ET96576";"WPY";32;0;"FK16D";"";2015;NA;"";NA;NA;NA;7.42;14.2;5.4;10.9;2.50171428571429;0;7.2;3.95695238095238;6.05483870967742;30.4;1.8;10.9;4.91789247311828;0;8;4.07161290322581;-0.375243967272077;0.538921914042073;-0.865953027787415;-0.897845113744819
"RN242015";2015109;2015123;11;"1EX14425";"2";"P2";"YO";12.1;17.7;9.9;17;"1EX15793";"WPY";33;0;"RN24";"";2015;NA;"";NA;NA;NA;7.41333333333333;14.2;5.3;10.9;2.5312380952381;0;7.2;3.95695238095238;6.16774193548387;30.4;2;10.9;4.32025806451613;0;8;4.07161290322581;-0.355543842194778;0.510533825337532;-0.937870277780648;-1.10433727201648
"FKII002015";2015109;2015123;8;"1ET97892";"P2";"2";"OY";11.5;17.1;10.5;16.3;"1EX15798";"EPP";33;1;"FKII0";"";2015;NA;"";NA;NA;NA;7.41333333333333;14.2;5.3;10.9;2.5312380952381;0;7.2;3.95695238095238;6.16774193548387;30.4;2;10.9;4.32025806451613;0;8;4.07161290322581;-0.355543842194778;0.510533825337532;-0.937870277780648;-1.10433727201648
"FK02D2015";2015110;2015124;10;"1EX15393";"2";"P2";"YO";11.4;17.3;11.1;16.8;"1EX15043";"EPP";34;1;"FK02D";"";2015;NA;"";NA;NA;NA;7.42666666666667;17.4;5.3;10.9;2.49638095238095;0;7.2;4.20685714285714;6.2741935483871;33.6;2;10.9;3.97464516129032;0;8;4.1927311827957;-0.169373718331358;0.609911317777461;-0.856696144926821;-1.1714515114773
"FAG20A2015";2015111;2015125;NA;"1ET50886";"P2";"P2";"OO";11.6;17.29;10.2;15.72;"1EX15002";"EPP";35;1;"FAG20A";"";2015;NA;"";NA;NA;NA;7.57333333333333;30.8;5.3;10.9;2.52780952380952;0;13.4;13.9569523809524;6.48709677419355;45.6;2;10.9;3.54316129032258;0;13.4;9.09079569892473;1.75799279756413;2.19102085518014;0.463568516882787;-1.2323531531884
"BO102015";2015112;2015126;10;"1EX14424";"P2";"P2";"OO";10.5;17.3;10.3;16.2;"1ET50627";"WPY";36;0;"BO10";"";2015;NA;"";NA;NA;NA;7.94;30.8;5.3;12;3.70114285714286;0;13.4;13.9569523809524;6.80967741935484;45.1;3.8;12;3.77756989247312;0;13.4;9.13122580645161;1.36563448276895;2.70580822034434;0.67008152357083;-2.24902955403227
"RO04A2015";2015114;2015128;10;"1EX14438";"2";"P2";"YO";11.3;17.2;NA;NA;"1ET96579";"WPY";38;0;"RO04A";"";2015;NA;"";NA;NA;NA;8.02666666666667;30.8;5.3;12;3.52780952380952;0;13.4;13.9569523809524;7.06129032258065;45.1;3.8;12;3.82311827956989;0;13.4;9.13122580645161;1.35753662825162;2.71095971022978;0.724713951713027;-2.39757723616496
"FO02D2015";2015114;2015128;9;"1ET41985";"P2";"2";"OY";11.5;18;11.1;17;"1ET96578";"WPY";38;0;"FO02D";"";2015;NA;"";NA;NA;NA;8.02666666666667;30.8;5.3;12;3.52780952380952;0;13.4;13.9569523809524;7.06129032258065;45.1;3.8;12;3.82311827956989;0;13.4;9.13122580645161;1.35753662825162;2.71095971022978;0.724713951713027;-2.39757723616496
"BS31B2015";2015114;2015128;9;"1EX14437";"P2";"P2";"OO";11.2;16.9;10.4;17.1;"1ET96575";"WPY";38;0;"BS31B";"";2015;NA;"";NA;NA;NA;8.02666666666667;30.8;5.3;12;3.52780952380952;0;13.4;13.9569523809524;7.06129032258065;45.1;3.8;12;3.82311827956989;0;13.4;9.13122580645161;1.35753662825162;2.71095971022978;0.724713951713027;-2.39757723616496
"RW222015";2015115;2015129;7;"1EX14432";"2";"2";"YY";10.4;15.8;NA;16.3;"1ET96595";"WPY";39;0;"RW22";"";2015;NA;"";NA;NA;NA;7.92;37.8;5.3;12;3.38457142857143;0;13.4;15.1702857142857;7.15161290322581;52.1;3.8;12;3.69124731182796;0;13.4;10.0329462365591;1.85702861753459;2.9222281475411;1.02431006064457;-2.384286458846
"RO20A2015";2015115;2015129;9;"1EX15222";"2";"2";"YY";11.7;17.1;10.7;16;"1ET96581";"WPY";39;0;"RO20A";"";2015;NA;"";NA;NA;NA;7.92;37.8;5.3;12;3.38457142857143;0;13.4;15.1702857142857;7.15161290322581;52.1;3.8;12;3.69124731182796;0;13.4;10.0329462365591;1.85702861753459;2.9222281475411;1.02431006064457;-2.384286458846
"FA362015";2015115;2015129;10;"1EX14440";"2";"2";"YY";10;16.4;11;16.6;"1ET96271";"WPY";39;0;"FA36";"";2015;NA;"";NA;NA;NA;7.92;37.8;5.3;12;3.38457142857143;0;13.4;15.1702857142857;7.15161290322581;52.1;3.8;12;3.69124731182796;0;13.4;10.0329462365591;1.85702861753459;2.9222281475411;1.02431006064457;-2.384286458846
"RS372015";2015115;2015129;10;"1EX14453";"P2";"P2";"OO";11.5;17.9;NA;NA;"1ET96593";"WPY";39;0;"RS37";"";2015;NA;"";NA;NA;NA;7.92;37.8;5.3;12;3.38457142857143;0;13.4;15.1702857142857;7.15161290322581;52.1;3.8;12;3.69124731182796;0;13.4;10.0329462365591;1.85702861753459;2.9222281475411;1.02431006064457;-2.384286458846
"BS62A2015";2015117;2015131;9;"1EX14441";"P2";"2";"OY";11.1;17.3;11.2;16.1;"1EX15070";"WPY";41;0;"BS62";"";2015;NA;"";NA;NA;NA;7.85333333333333;33.3;5.3;12;2.98552380952381;0;13.4;15.7102857142857;7.39354838709677;52.1;3.8;12;3.68995698924731;0;13.4;10.0329462365591;1.71452641504594;2.77034954550435;1.0707868244796;-2.5321473533869
"RN182015";2015120;2015134;8;"1EX14449";"2";"2";"YY";9.9;15.6;11.1;15.7;"1EX14450";"WPY";44;0;"RN18";"";2015;NA;"";NA;NA;NA;8.38;35;5.3;12;3.56028571428571;0;13.4;17.4938095238095;7.7;57.8;3.8;12;3.98866666666667;0;13.4;11.7723655913978;1.73262692185863;3.1815847000336;1.51788951008717;-2.61274761576619
"BJG15A2015";2015120;2015134;NA;"1ET41498";"P2";"P2";"OO";11.4;16.87;12.5;17.15;"1ET97019";"WPY";44;0;"BJG15A";"";2015;NA;"";NA;NA;NA;8.38;35;5.3;12;3.56028571428571;0;13.4;17.4938095238095;7.7;57.8;3.8;12;3.98866666666667;0;13.4;11.7723655913978;1.73262692185863;3.1815847000336;1.51788951008717;-2.61274761576619
"FKN12015";2015128;2015142;8;"1EX14447";"P2";"2";"OY";12.1;16.9;10.2;15.8;"1EX14448";"WPY";52;0;"FKN01";"";2015;NA;"";NA;NA;NA;9.02;24.5;6.8;10.9;1.16314285714286;0;9.2;8.23095238095238;8.50967741935484;55.3;5.3;12;2.58890322580645;0;13.4;10.508064516129;0.0467927555754624;2.02417123523788;1.18096592640831;-3.82998590730699
"OL19A2016";2016099;2016113;10;"1EX15651";"P2";"P2";"OO";16;10.85;10.88;16.76;"1EX30050";"WPY";22;0;"OL19A";"";2016;NA;"";NA;NA;NA;5.54;12;2.4;7.2;2.07257142857143;0;3.9;1.81571428571429;5.25806451612903;25.4;1.6;8.2;3.44784946236559;0;5.8;2.22161290322581;0.846764131790396;-2.32003337314938;-2.33636868608336;-0.0563865014728422
"GR13A2016";2016100;2016114;10;"1EX28914";"P2";"2";"OY";16.56;11.34;11.29;17.2;"1EX14570";"WPY";23;0;"GR13A";"";2016;NA;"";NA;NA;NA;5.42666666666667;12;2.4;7.2;2.20209523809524;0;3.9;1.81571428571429;5.33548387096774;19.6;1.6;8.2;3.06436559139785;0;3.9;1.3809247311828;0.866365724603956;-2.33945698392606;-2.79896861365773;-0.200435466378592
"BS31A2016";2016100;2016114;11;"1EX14437";"P2";"2";"OY";16.94;11.35;10.55;15.72;"1EX28908";"EPP";23;1;"BS31A";"";2016;NA;"";NA;NA;NA;5.42666666666667;12;2.4;7.2;2.20209523809524;0;3.9;1.81571428571429;5.33548387096774;19.6;1.6;8.2;3.06436559139785;0;3.9;1.3809247311828;0.866365724603956;-2.33945698392606;-2.79896861365773;-0.200435466378592
"TU19A2016";2016100;2016114;11;"1EX28922";"P2";"P2";"OO";16.72;11.1;10.85;16.3;"1ET97233";"WPY";23;0;"TU19A";"";2016;NA;"";NA;NA;NA;5.42666666666667;12;2.4;7.2;2.20209523809524;0;3.9;1.81571428571429;5.33548387096774;19.6;1.6;8.2;3.06436559139785;0;3.9;1.3809247311828;0.866365724603956;-2.33945698392606;-2.79896861365773;-0.200435466378592
"RN48A2016";2016101;2016115;8;"1EX30308";"2";"P2";"YO";16.39;11.37;11.09;15.95;"1EX15789";"WPY";24;0;"RN48A";"";2016;NA;"";NA;NA;NA;5.24666666666667;12.4;2.4;7.2;2.65980952380952;0;3.9;1.78066666666667;5.36774193548387;20;1.6;8.2;2.8609247311828;0;3.9;1.36922580645161;0.892665211976575;-2.32952964569888;-2.80945412081084;-0.238407473253221
"RO35A2016";2016101;2016115;9;"1EX15935";"2";"P2";"YO";16.99;11.34;11.3;16.82;"1ET98080";"WPY";24;0;"RO35A";"";2016;NA;"";NA;NA;NA;5.24666666666667;12.4;2.4;7.2;2.65980952380952;0;3.9;1.78066666666667;5.36774193548387;20;1.6;8.2;2.8609247311828;0;3.9;1.36922580645161;0.892665211976575;-2.32952964569888;-2.80945412081084;-0.238407473253221
"PS3A2016";2016101;2016115;9;"1ET96710";"2";"P2";"YO";16.5;10.84;11.47;16.82;"1ET50686";"WPY";24;0;"PS3A";"";2016;NA;"";NA;NA;NA;5.24666666666667;12.4;2.4;7.2;2.65980952380952;0;3.9;1.78066666666667;5.36774193548387;20;1.6;8.2;2.8609247311828;0;3.9;1.36922580645161;0.892665211976575;-2.32952964569888;-2.80945412081084;-0.238407473253221
"OL10A2016";2016101;2016115;9;"1EX30358";"2";"P2";"YO";17.36;10.03;10.32;17.08;"1EX30359";"WPY";24;0;"OL10A";"";2016;NA;"";NA;NA;NA;5.24666666666667;12.4;2.4;7.2;2.65980952380952;0;3.9;1.78066666666667;5.36774193548387;20;1.6;8.2;2.8609247311828;0;3.9;1.36922580645161;0.892665211976575;-2.32952964569888;-2.80945412081084;-0.238407473253221
"RM13A2016";2016101;2016115;NA;"1EX30339";"2";"2";"YY";17;11.51;10.87;16.01;"1ET96891";"WPY";24;0;"RM13A";"";2016;NA;"";NA;NA;NA;5.24666666666667;12.4;2.4;7.2;2.65980952380952;0;3.9;1.78066666666667;5.36774193548387;20;1.6;8.2;2.8609247311828;0;3.9;1.36922580645161;0.892665211976575;-2.32952964569888;-2.80945412081084;-0.238407473253221
"RW17B2016";2016101;2016115;10;"1EX14188";"P2";"P2";"OO";15.87;10.78;11.59;16.81;"1EX28911";"WPY";24;0;"RW17B";"";2016;NA;"";NA;NA;NA;5.24666666666667;12.4;2.4;7.2;2.65980952380952;0;3.9;1.78066666666667;5.36774193548387;20;1.6;8.2;2.8609247311828;0;3.9;1.36922580645161;0.892665211976575;-2.32952964569888;-2.80945412081084;-0.238407473253221
"RW23A2016";2016101;2016115;11;"1EX28909";"P2";"2";"OY";17.67;11.93;12.29;16.72;"1EX28910";"EPP";24;1;"RW23A";"";2016;NA;"";NA;NA;NA;5.24666666666667;12.4;2.4;7.2;2.65980952380952;0;3.9;1.78066666666667;5.36774193548387;20;1.6;8.2;2.8609247311828;0;3.9;1.36922580645161;0.892665211976575;-2.32952964569888;-2.80945412081084;-0.238407473253221
"RN8A2016";2016101;2016115;11;"1EX30080";"P2";"P2";"OO";16.25;11.23;11.12;16.74;"1EX30079";"WPY";24;0;"RN8A";"";2016;NA;"";NA;NA;NA;5.24666666666667;12.4;2.4;7.2;2.65980952380952;0;3.9;1.78066666666667;5.36774193548387;20;1.6;8.2;2.8609247311828;0;3.9;1.36922580645161;0.892665211976575;-2.32952964569888;-2.80945412081084;-0.238407473253221
"RO11B2016";2016102;2016116;9;"1EX30361";"2";"2";"YY";16.78;11.89;11.14;16.35;"1EX30360";"WPY";25;0;"RO11B";"";2016;NA;"";NA;NA;NA;5.21333333333333;12.4;1.9;7.2;2.87980952380952;0;3.9;1.78066666666667;5.31290322580645;20;1.6;8.2;3.15449462365591;0;3.9;1.36922580645161;0.9844509462142;-2.4620169953186;-2.78060655360854;-0.17219580008879
"AL11A2016";2016102;2016116;10;"1EX30378";"2";"2";"YY";16.93;10.34;10.42;17.18;"1EX30377";"WPY";25;0;"AL11A";"";2016;NA;"";NA;NA;NA;5.21333333333333;12.4;1.9;7.2;2.87980952380952;0;3.9;1.78066666666667;5.31290322580645;20;1.6;8.2;3.15449462365591;0;3.9;1.36922580645161;0.9844509462142;-2.4620169953186;-2.78060655360854;-0.17219580008879
"TUN48A2016";2016102;2016116;10;"1EX28923";"2";NA;NA;16.42;11.25;NA;NA;NA;"WPY";25;0;"TUN48A";"";2016;NA;"";NA;NA;NA;5.21333333333333;12.4;1.9;7.2;2.87980952380952;0;3.9;1.78066666666667;5.31290322580645;20;1.6;8.2;3.15449462365591;0;3.9;1.36922580645161;0.9844509462142;-2.4620169953186;-2.78060655360854;-0.17219580008879
"GR50A2016";2016102;2016116;11;"1EX28917";"2";"2";"YY";17.06;10.41;10.94;17.05;"1EX28916";"EPP";25;1;"GR50A";"";2016;NA;"";NA;NA;NA;5.21333333333333;12.4;1.9;7.2;2.87980952380952;0;3.9;1.78066666666667;5.31290322580645;20;1.6;8.2;3.15449462365591;0;3.9;1.36922580645161;0.9844509462142;-2.4620169953186;-2.78060655360854;-0.17219580008879
"FK43A2016";2016102;2016116;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;"WPY";25;0;"FK43A";"";2016;NA;"";NA;NA;NA;5.21333333333333;12.4;1.9;7.2;2.87980952380952;0;3.9;1.78066666666667;5.31290322580645;20;1.6;8.2;3.15449462365591;0;3.9;1.36922580645161;0.9844509462142;-2.4620169953186;-2.78060655360854;-0.17219580008879
"FA45B2016";2016102;2016116;8;"1EX30380";"P2";"2";"OY";16.67;12.2;11.79;16.24;"1EX30023";"EPP";25;1;"FA45B";"";2016;NA;"";NA;NA;NA;5.21333333333333;12.4;1.9;7.2;2.87980952380952;0;3.9;1.78066666666667;5.31290322580645;20;1.6;8.2;3.15449462365591;0;3.9;1.36922580645161;0.9844509462142;-2.4620169953186;-2.78060655360854;-0.17219580008879
"RM27A2016";2016102;2016116;10;"1ET96054";"P2";"P2";"OO";16.18;10.45;11.46;16.7;"1EX30067";"EPP";25;1;"RM27A";"";2016;NA;"";NA;NA;NA;5.21333333333333;12.4;1.9;7.2;2.87980952380952;0;3.9;1.78066666666667;5.31290322580645;20;1.6;8.2;3.15449462365591;0;3.9;1.36922580645161;0.9844509462142;-2.4620169953186;-2.78060655360854;-0.17219580008879
"FON101A2016";2016102;2016116;10;"1ET50704";"P2";"P2";"OO";17.82;12.09;10.98;16.9;"1EX14166";"WPY";25;0;"FON101A";"";2016;NA;"";NA;NA;NA;5.21333333333333;12.4;1.9;7.2;2.87980952380952;0;3.9;1.78066666666667;5.31290322580645;20;1.6;8.2;3.15449462365591;0;3.9;1.36922580645161;0.9844509462142;-2.4620169953186;-2.78060655360854;-0.17219580008879
"AL2A2016";2016102;2016116;11;"1EX30348";"P2";"P2";"OO";16.94;NA;10.83;16;"1ET98227";"WPY";25;0;"AL2A";"";2016;NA;"";NA;NA;NA;5.21333333333333;12.4;1.9;7.2;2.87980952380952;0;3.9;1.78066666666667;5.31290322580645;20;1.6;8.2;3.15449462365591;0;3.9;1.36922580645161;0.9844509462142;-2.4620169953186;-2.78060655360854;-0.17219580008879
"RM18A2016";2016103;2016117;8;"1EX15975";"2";"2";"YY";16.88;11.43;10.73;16.57;"1EX30307";"WPY";26;0;"RM18A";"";2016;NA;"";NA;NA;NA;5.08;12.9;1.9;7.2;3.06457142857143;0;3.9;1.73828571428571;5.22258064516129;20.5;1.6;8.2;3.22313978494624;0;3.9;1.35578494623656;1.02779322276085;-2.47070918549826;-2.77541609070529;-0.103882911714345
"RO5B2016";2016103;2016117;8;"1EX28913";"2";"2";"YY";17.8;11.72;11.25;16.98;"1EX28912";"WPY";26;0;"RO5B";"";2016;NA;"";NA;NA;NA;5.08;12.9;1.9;7.2;3.06457142857143;0;3.9;1.73828571428571;5.22258064516129;20.5;1.6;8.2;3.22313978494624;0;3.9;1.35578494623656;1.02779322276085;-2.47070918549826;-2.77541609070529;-0.103882911714345
"RM16A2016";2016103;2016117;11;"1EX30343";"2";"2";"YY";15.62;10.71;10.78;16.14;"1EX30342";"WPY";26;0;"RM16A";"";2016;NA;"";NA;NA;NA;5.08;12.9;1.9;7.2;3.06457142857143;0;3.9;1.73828571428571;5.22258064516129;20.5;1.6;8.2;3.22313978494624;0;3.9;1.35578494623656;1.02779322276085;-2.47070918549826;-2.77541609070529;-0.103882911714345
"FO12C2016";2016103;2016117;11;"1EX14128";"2";"2";"YY";16.26;10.9;10.97;16.5;"1EX28950";"WPY";26;0;"FO12C";"";2016;NA;"";NA;NA;NA;5.08;12.9;1.9;7.2;3.06457142857143;0;3.9;1.73828571428571;5.22258064516129;20.5;1.6;8.2;3.22313978494624;0;3.9;1.35578494623656;1.02779322276085;-2.47070918549826;-2.77541609070529;-0.103882911714345
"GR62A2016";2016103;2016117;11;"1EX28915";"2";"P2";"YO";16.84;11.7;10.34;16.72;"1EX30369";"WPY";26;0;"GR62A";"";2016;NA;"";NA;NA;NA;5.08;12.9;1.9;7.2;3.06457142857143;0;3.9;1.73828571428571;5.22258064516129;20.5;1.6;8.2;3.22313978494624;0;3.9;1.35578494623656;1.02779322276085;-2.47070918549826;-2.77541609070529;-0.103882911714345
"RN27A2016";2016103;2016117;9;"1ET96326";"P2";"2";"OY";16.41;11.15;10.86;16.34;"1EX30365";"EPP";26;1;"RN27A";"";2016;NA;"";NA;NA;NA;5.08;12.9;1.9;7.2;3.06457142857143;0;3.9;1.73828571428571;5.22258064516129;20.5;1.6;8.2;3.22313978494624;0;3.9;1.35578494623656;1.02779322276085;-2.47070918549826;-2.77541609070529;-0.103882911714345
"RN18A2016";2016103;2016117;10;"1EX30374";"P2";"P2";"OO";17.08;11.77;10.89;16.16;"1EX30373";"EPP";26;1;"RN18A";"";2016;NA;"";NA;NA;NA;5.08;12.9;1.9;7.2;3.06457142857143;0;3.9;1.73828571428571;5.22258064516129;20.5;1.6;8.2;3.22313978494624;0;3.9;1.35578494623656;1.02779322276085;-2.47070918549826;-2.77541609070529;-0.103882911714345
"RN43A2016";2016103;2016117;11;"1EX15134";"P2";"P2";"OO";17.77;12.02;11.9;15.55;"1ET97895";"WPY";26;0;"RN43A";"";2016;NA;"";NA;NA;NA;5.08;12.9;1.9;7.2;3.06457142857143;0;3.9;1.73828571428571;5.22258064516129;20.5;1.6;8.2;3.22313978494624;0;3.9;1.35578494623656;1.02779322276085;-2.47070918549826;-2.77541609070529;-0.103882911714345
"GR49A2016";2016103;2016117;11;"1EX28918";"P2";"P2";"OO";17.58;11.63;11.33;16.59;"Z685417";"WPY";26;0;"GR49A";"";2016;NA;"";NA;NA;NA;5.08;12.9;1.9;7.2;3.06457142857143;0;3.9;1.73828571428571;5.22258064516129;20.5;1.6;8.2;3.22313978494624;0;3.9;1.35578494623656;1.02779322276085;-2.47070918549826;-2.77541609070529;-0.103882911714345
"AN23A2016";2016103;2016117;11;"1ET96397";"P2";"P2";"OO";16.92;11.18;11.41;16.79;"1ET97881";"WPY";26;0;"AN23A";"";2016;NA;"";NA;NA;NA;5.08;12.9;1.9;7.2;3.06457142857143;0;3.9;1.73828571428571;5.22258064516129;20.5;1.6;8.2;3.22313978494624;0;3.9;1.35578494623656;1.02779322276085;-2.47070918549826;-2.77541609070529;-0.103882911714345
"FA4A2016";2016104;2016118;10;"1EX28949";"2";"2";"YY";16.67;11.37;10.54;16.19;"1EX28948";"EPP";27;1;"FA4A";"";2016;NA;"";NA;NA;NA;4.96666666666667;14.1;1.9;7.2;3.10666666666667;0;3.9;1.68685714285714;5.22258064516129;21.7;1.6;8.2;3.22313978494624;0;3.9;1.34933333333333;1.11502195142278;-2.4742353699395;-2.74062098297818;-0.0905123484901852
"FK40A2016";2016104;2016118;11;"1EX30304";"2";"2";"YY";16.98;10.59;11.8;16.2;"1EX30303";"WPY";27;0;"FK40A";"";2016;NA;"";NA;NA;NA;4.96666666666667;14.1;1.9;7.2;3.10666666666667;0;3.9;1.68685714285714;5.22258064516129;21.7;1.6;8.2;3.22313978494624;0;3.9;1.34933333333333;1.11502195142278;-2.4742353699395;-2.74062098297818;-0.0905123484901852
"KT5A2016";2016104;2016118;13;"1ET50881";"P2";"2";"OY";16.86;11.1;11.72;16.93;"1EX30382";"EPP";27;1;"KT5A";"";2016;NA;"";NA;NA;NA;4.96666666666667;14.1;1.9;7.2;3.10666666666667;0;3.9;1.68685714285714;5.22258064516129;21.7;1.6;8.2;3.22313978494624;0;3.9;1.34933333333333;1.11502195142278;-2.4742353699395;-2.74062098297818;-0.0905123484901852
"RN1A2016";2016105;2016119;10;"1EX30385";"2";"2";"YY";16.56;11.5;10.74;16.82;"1EX30384";"WPY";28;0;"RN1A";"";2016;NA;"";NA;NA;NA;4.8;17.1;1.9;7.2;2.86857142857143;0;3.9;1.884;5.16451612903226;24.1;1.6;8.2;3.22236559139785;0;3.9;1.51913978494624;1.35591531049519;-2.46791859705103;-2.66347990183606;-0.0274046395332922
"TU26A2016";2016105;2016119;9;"1EX30082";"P2";"2";"OY";16.87;11.1;11.07;16.31;"1EX28961";"EPP";28;1;"TU26A";"";2016;NA;"";NA;NA;NA;4.8;17.1;1.9;7.2;2.86857142857143;0;3.9;1.884;5.16451612903226;24.1;1.6;8.2;3.22236559139785;0;3.9;1.51913978494624;1.35591531049519;-2.46791859705103;-2.66347990183606;-0.0274046395332922
"FP6B2016";2016106;2016120;8;"1EX14233";"2";"P2";"YO";16.71;9.8;10.86;16.78;"1EX14428";"EPP";29;1;"FP6B";"";2016;NA;"";NA;NA;NA;4.86;17.1;1.9;7.2;2.974;0;3.9;1.884;5.18064516129032;21.3;1.6;8.2;3.24494623655914;0;3.9;1.39449462365591;1.32939575174615;-2.43491076878125;-2.75293953375341;-0.0666981917052958
"FP11A2016";2016106;2016120;10;"1EX14517";"2";"P2";"YO";17.04;11.64;11.17;17.08;"1ET41698";"WPY";29;0;"FP11A";"";2016;NA;"";NA;NA;NA;4.86;17.1;1.9;7.2;2.974;0;3.9;1.884;5.18064516129032;21.3;1.6;8.2;3.24494623655914;0;3.9;1.39449462365591;1.32939575174615;-2.43491076878125;-2.75293953375341;-0.0666981917052958
"RS45A2016";2016106;2016120;11;"1EX30396";"2";"P2";"YO";17.3;11.65;NA;16.66;"1EX30395";"WPY";29;0;"RS45A";"";2016;NA;"";NA;NA;NA;4.86;17.1;1.9;7.2;2.974;0;3.9;1.884;5.18064516129032;21.3;1.6;8.2;3.24494623655914;0;3.9;1.39449462365591;1.32939575174615;-2.43491076878125;-2.75293953375341;-0.0666981917052958
"RM5A2016";2016106;2016120;8;"1ET96598";"P2";"2";"OY";16.78;12.15;10.58;15.43;"1EX30366";"WPY";29;0;"RM5A";"";2016;NA;"";NA;NA;NA;4.86;17.1;1.9;7.2;2.974;0;3.9;1.884;5.18064516129032;21.3;1.6;8.2;3.24494623655914;0;3.9;1.39449462365591;1.32939575174615;-2.43491076878125;-2.75293953375341;-0.0666981917052958
"AN17A2016";2016106;2016120;11;"1ET97047";"P2";"2";"OY";17.96;11.42;11.64;17.29;"1EX14210";"EPP";29;1;"AN17A";"";2016;NA;"";NA;NA;NA;4.86;17.1;1.9;7.2;2.974;0;3.9;1.884;5.18064516129032;21.3;1.6;8.2;3.24494623655914;0;3.9;1.39449462365591;1.32939575174615;-2.43491076878125;-2.75293953375341;-0.0666981917052958
"FO36A2016";2016107;2016121;8;"1EX30033";"P2";"2";"OY";17.05;10.52;10.09;16.07;"1EX14146";"WPY";30;0;"FO36A";"";2016;NA;"";NA;NA;NA;5.06666666666667;15.2;1.9;7.2;3.01238095238095;0;3.9;1.91838095238095;5.18387096774194;18.1;1.6;8.2;3.25406451612903;0;3.9;1.1887311827957;1.17054820147438;-2.41014085344251;-2.86688446204708;-0.104527341845739
"RN14A2016";2016107;2016121;8;"1EX14449";"P2";"2";"OY";15.34;10.17;11.51;16.36;"1EX14388";"WPY";30;0;"RN14A";"";2016;NA;"";NA;NA;NA;5.06666666666667;15.2;1.9;7.2;3.01238095238095;0;3.9;1.91838095238095;5.18387096774194;18.1;1.6;8.2;3.25406451612903;0;3.9;1.1887311827957;1.17054820147438;-2.41014085344251;-2.86688446204708;-0.104527341845739
"RN53A2016";2016108;2016122;9;"1EX28643";"2";"2";"YY";17.27;11.58;10.56;16.11;"1EX28642";"WPY";31;0;"RN53A";"";2016;NA;"";NA;NA;NA;5.17333333333333;11.3;1.9;8.2;3.53352380952381;0;3.4;1.32409523809524;5.3;17.9;1.6;8.2;3.532;0;3.9;1.19513978494624;0.634044075655164;-2.26870961780011;-2.81241923866684;-0.146644619857276
"AN20A2016";2016108;2016122;10;"1EX28965";NA;"P2";NA;16.5;11.24;11.37;16.55;"1EX30030";"WPY";31;0;"AN20A";"";2016;NA;"";NA;NA;NA;5.17333333333333;11.3;1.9;8.2;3.53352380952381;0;3.4;1.32409523809524;5.3;17.9;1.6;8.2;3.532;0;3.9;1.19513978494624;0.634044075655164;-2.26870961780011;-2.81241923866684;-0.146644619857276
